,city,quarter,composite,onebhk,twobhk,threebhk,%change_onebhk,%change_twobhk,%change_threebhk,latitude,longitude
1999,Surat,2018-09-01,4266,3613,4224,5485,-2.772,4.245,5.806,21.2094892,72.8317058
2000,Surat,2018-12-01,4279,3669,4172,5545,1.55,-1.231,1.094,21.2094892,72.8317058
2001,Surat,2019-03-01,4290,3700,4169,5548,0.845,-0.072,0.054,21.2094892,72.8317058
2002,Surat,2019-06-01,4355,3966,4143,5442,7.189,-0.624,-1.911,21.2094892,72.8317058
2003,Surat,2019-09-01,4516,4411,4194,5318,11.22,1.231,-2.279,21.2094892,72.8317058
2004,Surat,2019-12-01,4632,4429,4381,5470,0.408,4.459,2.858,21.2094892,72.8317058
2005,Surat,2020-03-01,4656,4433,4424,5488,0.09,0.982,0.329,21.2094892,72.8317058
2006,Surat,2020-06-01,4782,4470,4638,5601,0.835,4.837,2.059,21.2094892,72.8317058
2007,Surat,2020-09-01,4849,4453,4783,5667,-0.38,3.126,1.178,21.2094892,72.8317058
2008,Surat,2020-12-01,4876,4511,4750,5753,1.302,-0.69,1.518,21.2094892,72.8317058
2009,Surat,2021-03-01,4920,4631,4806,5640,2.66,1.179,-1.964,21.2094892,72.8317058
2010,Surat,2021-06-01,5001,4625,4839,5967,-0.13,0.687,5.798,21.2094892,72.8317058
2011,Surat,2021-09-01,5003,4654,4797,6006,0.627,-0.868,0.654,21.2094892,72.8317058
2012,Surat,2021-12-01,5013,4674,4797,6018,0.43,0.0,0.2,21.2094892,72.8317058
2013,Surat,2022-03-01,5194,4733,4999,6372,1.262,4.211,5.882,21.2094892,72.8317058
2014,Surat,2022-06-01,5248,4733,5132,6366,0.0,2.661,-0.094,21.2094892,72.8317058
2015,Surat,2022-09-01,5439,4773,5385,6701,0.845,4.93,5.262,21.2094892,72.8317058
2016,Surat,2022-12-01,5709,4849,5767,7095,1.592,7.094,5.88,21.2094892,72.8317058
2017,Surat,2023-03-01,5859,4852,5922,7493,0.062,2.688,5.61,21.2094892,72.8317058
2018,Surat,2023-06-01,6008,4911,6022,7889,1.216,1.689,5.285,21.2094892,72.8317058
2019,Surat,2023-09-01,6116,4960,6103,8152,0.998,1.345,3.334,21.2094892,72.8317058
2020,Surat,2023-12-01,6207,4985,6116,8511,0.504,0.213,4.404,21.2094892,72.8317058
2021,Surat,2024-03-01,6367,5016,6335,8783,0.622,3.581,3.196,21.2094892,72.8317058
2022,Surat,2024-06-01,6464,5047,6487,8891,0.618,2.399,1.23,21.2094892,72.8317058
2023,Surat,2024-09-01,6542,5091,6554,9045,0.872,1.033,1.732,21.2094892,72.8317058
2024,Thane,2013-06-01,10552,10309,10660,12513,,,,19.1943294,72.9701779
2025,Thane,2013-09-01,11069,10750,11279,13210,4.278,5.807,5.57,19.1943294,72.9701779
2026,Thane,2013-12-01,11484,11197,11651,13548,4.158,3.298,2.559,19.1943294,72.9701779
2027,Thane,2014-03-01,11946,11667,12131,13803,4.198,4.12,1.882,19.1943294,72.9701779
2028,Thane,2014-06-01,12173,11932,12363,13579,2.271,1.912,-1.623,19.1943294,72.9701779
2029,Thane,2014-09-01,12200,12013,12303,13577,0.679,-0.485,-0.015,19.1943294,72.9701779
2030,Thane,2014-12-01,12395,12160,12551,13958,1.224,2.016,2.806,19.1943294,72.9701779
2031,Thane,2015-03-01,12725,12407,12983,14550,2.031,3.442,4.241,19.1943294,72.9701779
2032,Thane,2015-06-01,13037,12681,13271,15429,2.208,2.218,6.041,19.1943294,72.9701779
2033,Thane,2015-09-01,13512,13149,13768,15837,3.691,3.745,2.644,19.1943294,72.9701779
2034,Thane,2015-12-01,13777,13400,14090,15897,1.909,2.339,0.379,19.1943294,72.9701779
2035,Thane,2016-03-01,14049,13779,14148,16355,2.828,0.412,2.881,19.1943294,72.9701779
2036,Thane,2016-06-01,14268,13958,14444,16527,1.299,2.092,1.052,19.1943294,72.9701779
2037,Thane,2016-09-01,14418,13962,14858,16587,0.029,2.866,0.363,19.1943294,72.9701779
2038,Thane,2016-12-01,14462,13968,14942,16785,0.043,0.565,1.194,19.1943294,72.9701779
2039,Thane,2017-03-01,14528,13879,15282,16785,-0.637,2.275,0.0,19.1943294,72.9701779
2040,Thane,2017-06-01,14183,13543,14936,16345,-2.421,-2.264,-2.621,19.1943294,72.9701779
2041,Thane,2017-09-01,13923,13332,14570,16240,-1.558,-2.45,-0.642,19.1943294,72.9701779
2042,Thane,2017-12-01,14238,13681,14816,16622,2.618,1.688,2.352,19.1943294,72.9701779
2043,Thane,2018-03-01,14365,13796,14959,16773,0.841,0.965,0.908,19.1943294,72.9701779
2044,Thane,2018-06-01,14794,14330,15252,16918,3.871,1.959,0.864,19.1943294,72.9701779
2045,Thane,2018-09-01,15268,14956,15515,17095,4.368,1.724,1.046,19.1943294,72.9701779
2046,Thane,2018-12-01,15279,15078,15419,16574,0.816,-0.619,-3.048,19.1943294,72.9701779
2047,Thane,2019-03-01,15372,15230,15434,16526,1.008,0.097,-0.29,19.1943294,72.9701779
2048,Thane,2019-06-01,15520,15372,15499,17268,0.932,0.421,4.49,19.1943294,72.9701779
2049,Thane,2019-09-01,15931,15873,15755,17685,3.259,1.652,2.415,19.1943294,72.9701779
2050,Thane,2019-12-01,16203,15964,16296,18212,0.573,3.434,2.98,19.1943294,72.9701779
2051,Thane,2020-03-01,16500,16345,16477,18349,2.387,1.111,0.752,19.1943294,72.9701779
2052,Thane,2020-06-01,16733,16569,16788,18177,1.37,1.887,-0.937,19.1943294,72.9701779
2053,Thane,2020-09-01,16281,16067,16457,17489,-3.03,-1.972,-3.785,19.1943294,72.9701779
2054,Thane,2020-12-01,16299,16253,16189,17504,1.158,-1.628,0.086,19.1943294,72.9701779
2055,Thane,2021-03-01,16011,16006,15781,17548,-1.52,-2.52,0.251,19.1943294,72.9701779
2056,Thane,2021-06-01,16116,16105,15908,17577,0.619,0.805,0.165,19.1943294,72.9701779
2057,Thane,2021-09-01,16132,16122,15883,17847,0.106,-0.157,1.536,19.1943294,72.9701779
2058,Thane,2021-12-01,16086,16056,15846,17959,-0.409,-0.233,0.628,19.1943294,72.9701779
2059,Thane,2022-03-01,16208,16118,16090,17956,0.386,1.54,-0.017,19.1943294,72.9701779
2060,Thane,2022-06-01,16264,16174,16149,17994,0.347,0.367,0.212,19.1943294,72.9701779
2061,Thane,2022-09-01,16377,16198,16424,18031,0.148,1.703,0.206,19.1943294,72.9701779
2062,Thane,2022-12-01,16593,16409,16623,18406,1.303,1.212,2.08,19.1943294,72.9701779
2063,Thane,2023-03-01,16709,16590,16604,18699,1.103,-0.114,1.592,19.1943294,72.9701779
2064,Thane,2023-06-01,16733,16528,16744,18913,-0.374,0.843,1.144,19.1943294,72.9701779
2065,Thane,2023-09-01,16984,16699,17096,19377,1.035,2.102,2.453,19.1943294,72.9701779
2066,Thane,2023-12-01,17080,16677,17401,19431,-0.132,1.784,0.279,19.1943294,72.9701779
2067,Thane,2024-03-01,17502,16829,18249,20062,0.911,4.873,3.247,19.1943294,72.9701779
2068,Thane,2024-06-01,17799,17056,18686,20230,1.349,2.395,0.837,19.1943294,72.9701779
2069,Thane,2024-09-01,18008,17280,18938,20000,1.313,1.349,-1.137,19.1943294,72.9701779
2070,Thiruvananthapuram,2013-06-01,4155,5031,3840,4257,,,,8.4882267,76.947551
2071,Thiruvananthapuram,2013-09-01,4174,5031,3749,4398,0.0,-2.37,3.312,8.4882267,76.947551
2072,Thiruvananthapuram,2013-12-01,4035,4832,3798,4074,-3.955,1.307,-7.367,8.4882267,76.947551
2073,Thiruvananthapuram,2014-03-01,4222,5238,3874,4321,8.402,2.001,6.063,8.4882267,76.947551
2074,Thiruvananthapuram,2014-06-01,4254,5238,3958,4306,0.0,2.168,-0.347,8.4882267,76.947551
2075,Thiruvananthapuram,2014-09-01,4345,4822,4086,4495,-7.942,3.234,4.389,8.4882267,76.947551
2076,Thiruvananthapuram,2014-12-01,4291,3788,4075,4657,-21.443,-0.269,3.604,8.4882267,76.947551
2077,Thiruvananthapuram,2015-03-01,4240,3587,4109,4555,-5.306,0.834,-2.19,8.4882267,76.947551
2078,Thiruvananthapuram,2015-06-01,4380,3822,4202,4720,6.551,2.263,3.622,8.4882267,76.947551
2079,Thiruvananthapuram,2015-09-01,4545,3370,4467,4946,-11.826,6.307,4.788,8.4882267,76.947551
2080,Thiruvananthapuram,2015-12-01,4779,3452,4780,5136,2.433,7.007,3.841,8.4882267,76.947551
2081,Thiruvananthapuram,2016-03-01,4896,3432,4882,5305,-0.579,2.134,3.29,8.4882267,76.947551
2082,Thiruvananthapuram,2016-06-01,5128,3476,5126,5576,1.282,4.998,5.108,8.4882267,76.947551
2083,Thiruvananthapuram,2016-09-01,5294,3909,5231,5734,12.457,2.048,2.834,8.4882267,76.947551
2084,Thiruvananthapuram,2016-12-01,5295,4198,5364,5517,7.393,2.543,-3.784,8.4882267,76.947551
2085,Thiruvananthapuram,2017-03-01,5358,4312,5665,5311,2.716,5.611,-3.734,8.4882267,76.947551
2086,Thiruvananthapuram,2017-06-01,5109,4634,5439,4883,7.468,-3.989,-8.059,8.4882267,76.947551
2087,Thiruvananthapuram,2017-09-01,5033,4712,5380,4747,1.683,-1.085,-2.785,8.4882267,76.947551
2088,Thiruvananthapuram,2017-12-01,5167,4881,5338,5062,3.587,-0.781,6.636,8.4882267,76.947551
2089,Thiruvananthapuram,2018-03-01,5005,4893,5182,4845,0.246,-2.922,-4.287,8.4882267,76.947551
2090,Thiruvananthapuram,2018-06-01,5109,4817,5309,4974,-1.553,2.451,2.663,8.4882267,76.947551
2091,Thiruvananthapuram,2018-09-01,5299,4865,5544,5152,0.996,4.426,3.579,8.4882267,76.947551
2092,Thiruvananthapuram,2018-12-01,5263,4838,5626,4989,-0.555,1.479,-3.164,8.4882267,76.947551
2093,Thiruvananthapuram,2019-03-01,5693,5227,5976,5517,8.041,6.221,10.583,8.4882267,76.947551
2094,Thiruvananthapuram,2019-06-01,5851,5720,6097,5623,9.432,2.025,1.921,8.4882267,76.947551
2095,Thiruvananthapuram,2019-09-01,5979,6732,6072,5676,17.692,-0.41,0.943,8.4882267,76.947551
2096,Thiruvananthapuram,2019-12-01,6116,6781,6181,5867,0.728,1.795,3.365,8.4882267,76.947551
2097,Thiruvananthapuram,2020-03-01,6263,6948,6062,6293,2.463,-1.925,7.261,8.4882267,76.947551
2098,Thiruvananthapuram,2020-06-01,6363,6848,6284,6317,-1.439,3.662,0.381,8.4882267,76.947551
2099,Thiruvananthapuram,2020-09-01,6595,6281,6572,6704,-8.28,4.583,6.126,8.4882267,76.947551
2100,Thiruvananthapuram,2020-12-01,6848,7041,6732,6920,12.1,2.435,3.222,8.4882267,76.947551
2101,Thiruvananthapuram,2021-03-01,6768,6512,6948,6644,-7.513,3.209,-3.988,8.4882267,76.947551
2102,Thiruvananthapuram,2021-06-01,6987,6460,7115,6991,-0.799,2.404,5.223,8.4882267,76.947551
2103,Thiruvananthapuram,2021-09-01,7170,6969,7089,7309,7.879,-0.365,4.549,8.4882267,76.947551
2104,Thiruvananthapuram,2021-12-01,7357,7134,7221,7562,2.368,1.862,3.461,8.4882267,76.947551
2105,Thiruvananthapuram,2022-03-01,7513,7654,7385,7613,7.289,2.271,0.674,8.4882267,76.947551
2106,Thiruvananthapuram,2022-06-01,7438,7735,7407,7392,1.058,0.298,-2.903,8.4882267,76.947551
2107,Thiruvananthapuram,2022-09-01,7389,7398,7621,7138,-4.357,2.889,-3.436,8.4882267,76.947551
2108,Thiruvananthapuram,2022-12-01,7497,7378,7723,7286,-0.27,1.338,2.073,8.4882267,76.947551
2109,Thiruvananthapuram,2023-03-01,7637,7735,8062,7156,4.839,4.389,-1.784,8.4882267,76.947551
2110,Thiruvananthapuram,2023-06-01,7738,7991,8236,7136,3.31,2.158,-0.279,8.4882267,76.947551
2111,Thiruvananthapuram,2023-09-01,7795,8532,8231,7129,6.77,-0.061,-0.098,8.4882267,76.947551
2112,Thiruvananthapuram,2023-12-01,7967,8607,8492,7232,0.879,3.171,1.445,8.4882267,76.947551
2113,Thiruvananthapuram,2024-03-01,7931,8305,8324,7410,-3.509,-1.978,2.461,8.4882267,76.947551
2114,Thiruvananthapuram,2024-06-01,7970,8188,8292,7566,-1.409,-0.384,2.105,8.4882267,76.947551
2115,Thiruvananthapuram,2024-09-01,7794,8066,8411,7061,-1.49,1.435,-6.675,8.4882267,76.947551
2116,Vadodara,2013-06-01,2725,2626,2779,2863,,,,22.2973142,73.1942567
2117,Vadodara,2013-09-01,2759,2698,2777,2900,2.742,-0.072,1.292,22.2973142,73.1942567
2118,Vadodara,2013-12-01,2807,2769,2790,3004,2.632,0.468,3.586,22.2973142,73.1942567
2119,Vadodara,2014-03-01,2820,2839,2756,3003,2.528,-1.219,-0.033,22.2973142,73.1942567
2120,Vadodara,2014-06-01,2826,2868,2736,3028,1.021,-0.726,0.833,22.2973142,73.1942567
2121,Vadodara,2014-09-01,2872,2917,2778,3079,1.709,1.535,1.684,22.2973142,73.1942567
2122,Vadodara,2014-12-01,2887,2955,2781,3062,1.303,0.108,-0.552,22.2973142,73.1942567
2123,Vadodara,2015-03-01,2901,2942,2823,3065,-0.44,1.51,0.098,22.2973142,73.1942567
2124,Vadodara,2015-06-01,2911,2968,2823,3053,0.884,0.0,-0.392,22.2973142,73.1942567
2125,Vadodara,2015-09-01,2890,2961,2788,3035,-0.236,-1.24,-0.59,22.2973142,73.1942567
2126,Vadodara,2015-12-01,2894,2975,2787,3024,0.473,-0.036,-0.362,22.2973142,73.1942567
2127,Vadodara,2016-03-01,2875,2968,2760,2992,-0.235,-0.969,-1.058,22.2973142,73.1942567
2128,Vadodara,2016-06-01,2886,2969,2768,3057,0.034,0.29,2.172,22.2973142,73.1942567
2129,Vadodara,2016-09-01,2901,2952,2807,3091,-0.573,1.409,1.112,22.2973142,73.1942567
2130,Vadodara,2016-12-01,2904,2930,2824,3125,-0.745,0.606,1.1,22.2973142,73.1942567
2131,Vadodara,2017-03-01,2951,2962,2863,3255,1.092,1.381,4.16,22.2973142,73.1942567
2132,Vadodara,2017-06-01,2948,2978,2867,3160,0.54,0.14,-2.919,22.2973142,73.1942567
2133,Vadodara,2017-09-01,2947,3023,2823,3167,1.511,-1.535,0.222,22.2973142,73.1942567
2134,Vadodara,2017-12-01,3035,3180,2851,3242,5.194,0.992,2.368,22.2973142,73.1942567
2135,Vadodara,2018-03-01,3073,3261,2848,3288,2.547,-0.105,1.419,22.2973142,73.1942567
2136,Vadodara,2018-06-01,3174,3406,2910,3386,4.446,2.177,2.981,22.2973142,73.1942567
2137,Vadodara,2018-09-01,3236,3475,2973,3413,2.026,2.165,0.797,22.2973142,73.1942567
2138,Vadodara,2018-12-01,3224,3443,2987,3378,-0.921,0.471,-1.025,22.2973142,73.1942567
2139,Vadodara,2019-03-01,3288,3473,3077,3462,0.871,3.013,2.487,22.2973142,73.1942567
2140,Vadodara,2019-06-01,3379,3530,3197,3555,1.641,3.9,2.686,22.2973142,73.1942567
2141,Vadodara,2019-09-01,3514,3583,3394,3736,1.501,6.162,5.091,22.2973142,73.1942567
2142,Vadodara,2019-12-01,3702,3655,3671,3985,2.009,8.161,6.665,22.2973142,73.1942567
2143,Vadodara,2020-03-01,3825,3744,3835,4073,2.435,4.467,2.208,22.2973142,73.1942567
2144,Vadodara,2020-06-01,3889,3769,3928,4157,0.668,2.425,2.062,22.2973142,73.1942567
2145,Vadodara,2020-09-01,3906,3855,3893,4134,2.282,-0.891,-0.553,22.2973142,73.1942567
2146,Vadodara,2020-12-01,3903,3944,3824,4065,2.309,-1.772,-1.669,22.2973142,73.1942567
2147,Vadodara,2021-03-01,3915,3966,3837,4039,0.558,0.34,-0.64,22.2973142,73.1942567
2148,Vadodara,2021-06-01,3963,3997,3888,4133,0.782,1.329,2.327,22.2973142,73.1942567
2149,Vadodara,2021-09-01,4029,4073,3950,4187,1.901,1.595,1.307,22.2973142,73.1942567
2150,Vadodara,2021-12-01,4168,4156,4121,4397,2.038,4.329,5.016,22.2973142,73.1942567
2151,Vadodara,2022-03-01,4332,4291,4301,4594,3.248,4.368,4.48,22.2973142,73.1942567
2152,Vadodara,2022-06-01,4426,4358,4431,4650,1.561,3.023,1.219,22.2973142,73.1942567
2153,Vadodara,2022-09-01,4585,4430,4660,4835,1.652,5.168,3.978,22.2973142,73.1942567
2154,Vadodara,2022-12-01,4704,4497,4818,4988,1.512,3.391,3.164,22.2973142,73.1942567
2155,Vadodara,2023-03-01,4863,4547,5057,5215,1.112,4.961,4.551,22.2973142,73.1942567
2156,Vadodara,2023-06-01,4916,4586,5109,5322,0.858,1.028,2.052,22.2973142,73.1942567
2157,Vadodara,2023-09-01,4983,4635,5162,5506,1.068,1.037,3.457,22.2973142,73.1942567
2158,Vadodara,2023-12-01,5040,4679,5190,5727,0.949,0.542,4.014,22.2973142,73.1942567
2159,Vadodara,2024-03-01,5062,4737,5190,5706,1.24,0.0,-0.367,22.2973142,73.1942567
2160,Vadodara,2024-06-01,5079,4752,5209,5722,0.317,0.366,0.28,22.2973142,73.1942567
2161,Vadodara,2024-09-01,5109,4808,5196,5824,1.178,-0.25,1.783,22.2973142,73.1942567
2162,Vasai Virar,2013-06-01,5124,5115,5308,0,,,,19.4210423,72.8197221
2163,Vasai Virar,2013-09-01,5396,5400,5322,0,5.572,0.264,,19.4210423,72.8197221
2164,Vasai Virar,2013-12-01,5444,5448,5370,0,0.889,0.902,,19.4210423,72.8197221
2165,Vasai Virar,2014-03-01,5587,5588,5569,6295,2.57,3.706,,19.4210423,72.8197221
2166,Vasai Virar,2014-06-01,5628,5628,5635,6295,0.716,1.185,0.0,19.4210423,72.8197221
2167,Vasai Virar,2014-09-01,5648,5643,5741,5439,0.267,1.881,-13.598,19.4210423,72.8197221
2168,Vasai Virar,2014-12-01,5733,5727,5838,5439,1.489,1.69,0.0,19.4210423,72.8197221
2169,Vasai Virar,2015-03-01,5775,5771,5848,5816,0.768,0.171,6.931,19.4210423,72.8197221
2170,Vasai Virar,2015-06-01,5841,5835,5944,5816,1.109,1.642,0.0,19.4210423,72.8197221
2171,Vasai Virar,2015-09-01,5924,5924,5924,6352,1.525,-0.336,9.216,19.4210423,72.8197221
2172,Vasai Virar,2015-12-01,5984,5987,5934,6514,1.063,0.169,2.55,19.4210423,72.8197221
2173,Vasai Virar,2016-03-01,6044,6047,5988,6252,1.002,0.91,-4.022,19.4210423,72.8197221
2174,Vasai Virar,2016-06-01,6086,6090,6006,6252,0.711,0.301,0.0,19.4210423,72.8197221
2175,Vasai Virar,2016-09-01,6083,6088,5991,5754,-0.033,-0.25,-7.965,19.4210423,72.8197221
2176,Vasai Virar,2016-12-01,6110,6116,5991,5031,0.46,0.0,-12.565,19.4210423,72.8197221
2177,Vasai Virar,2017-03-01,6145,6149,6077,5026,0.54,1.435,-0.099,19.4210423,72.8197221
2178,Vasai Virar,2017-06-01,6198,6206,6041,6005,0.927,-0.592,19.479,19.4210423,72.8197221
2179,Vasai Virar,2017-09-01,6350,6361,6153,7962,2.498,1.854,32.59,19.4210423,72.8197221
2180,Vasai Virar,2017-12-01,6429,6437,6292,7881,1.195,2.259,-1.017,19.4210423,72.8197221
2181,Vasai Virar,2018-03-01,6447,6454,6309,7747,0.264,0.27,-1.7,19.4210423,72.8197221
2182,Vasai Virar,2018-06-01,6526,6534,6371,7693,1.24,0.983,-0.697,19.4210423,72.8197221
2183,Vasai Virar,2018-09-01,6585,6591,6477,7693,0.872,1.664,0.0,19.4210423,72.8197221
2184,Vasai Virar,2018-12-01,6643,6652,6470,6888,0.926,-0.108,-10.464,19.4210423,72.8197221
2185,Vasai Virar,2019-03-01,6664,6672,6516,6627,0.301,0.711,-3.789,19.4210423,72.8197221
2186,Vasai Virar,2019-06-01,6676,6683,6539,6627,0.165,0.353,0.0,19.4210423,72.8197221
2187,Vasai Virar,2019-09-01,6703,6714,6503,6534,0.464,-0.551,-1.403,19.4210423,72.8197221
2188,Vasai Virar,2019-12-01,6594,6609,6322,6783,-1.564,-2.783,3.811,19.4210423,72.8197221
2189,Vasai Virar,2020-03-01,6618,6637,6252,8413,0.424,-1.107,24.031,19.4210423,72.8197221
2190,Vasai Virar,2020-06-01,6567,6590,6143,8413,-0.708,-1.743,0.0,19.4210423,72.8197221
2191,Vasai Virar,2020-09-01,6527,6537,6336,8045,-0.804,3.142,-4.374,19.4210423,72.8197221
2192,Vasai Virar,2020-12-01,6674,6720,5817,7527,2.799,-8.191,-6.439,19.4210423,72.8197221
2193,Vasai Virar,2021-03-01,6737,6769,6132,6387,0.729,5.415,-15.145,19.4210423,72.8197221
2194,Vasai Virar,2021-06-01,6764,6797,6145,6387,0.414,0.212,0.0,19.4210423,72.8197221
2195,Vasai Virar,2021-09-01,6804,6838,6162,5198,0.603,0.277,-18.616,19.4210423,72.8197221
2196,Vasai Virar,2021-12-01,6805,6807,6772,5214,-0.453,9.899,0.308,19.4210423,72.8197221
2197,Vasai Virar,2022-03-01,6923,6932,6741,5255,1.836,-0.458,0.786,19.4210423,72.8197221
2198,Vasai Virar,2022-06-01,6964,6970,6843,5255,0.548,1.513,0.0,19.4210423,72.8197221
2199,Vasai Virar,2022-09-01,7058,7061,7002,6423,1.306,2.324,22.226,19.4210423,72.8197221
2200,Vasai Virar,2022-12-01,7268,7279,7060,6955,3.087,0.828,8.283,19.4210423,72.8197221
2201,Vasai Virar,2023-03-01,7342,7350,7183,7663,0.975,1.742,10.18,19.4210423,72.8197221
2202,Vasai Virar,2023-06-01,7412,7423,7219,6924,0.993,0.501,-9.644,19.4210423,72.8197221
2203,Vasai Virar,2023-09-01,7470,7485,7196,6982,0.835,-0.319,0.838,19.4210423,72.8197221
2204,Vasai Virar,2023-12-01,7480,7491,7272,6915,0.08,1.056,-0.96,19.4210423,72.8197221
2205,Vasai Virar,2024-03-01,7604,7630,7125,6776,1.856,-2.021,-2.01,19.4210423,72.8197221
2206,Vasai Virar,2024-06-01,7820,7850,7247,6415,2.883,1.712,-5.328,19.4210423,72.8197221
2207,Vasai Virar,2024-09-01,8161,8204,7349,6106,4.51,1.407,-4.817,19.4210423,72.8197221
2208,Vijayawada,2013-06-01,3380,3135,3305,3721,,,,16.5115306,80.6160469
2209,Vijayawada,2013-09-01,3480,3197,3358,3973,1.978,1.604,6.772,16.5115306,80.6160469
2210,Vijayawada,2013-12-01,3606,3375,3455,4143,5.568,2.889,4.279,16.5115306,80.6160469
2211,Vijayawada,2014-03-01,3692,3373,3539,4285,-0.059,2.431,3.427,16.5115306,80.6160469
2212,Vijayawada,2014-06-01,3739,3464,3602,4262,2.698,1.78,-0.537,16.5115306,80.6160469
2213,Vijayawada,2014-09-01,3922,3603,3764,4529,4.013,4.498,6.265,16.5115306,80.6160469
2214,Vijayawada,2014-12-01,4005,3696,3858,4578,2.581,2.497,1.082,16.5115306,80.6160469
2215,Vijayawada,2015-03-01,4121,3899,3997,4580,5.492,3.603,0.044,16.5115306,80.6160469
2216,Vijayawada,2015-06-01,4217,4025,4098,4647,3.232,2.527,1.463,16.5115306,80.6160469
2217,Vijayawada,2015-09-01,4182,3963,4070,4608,-1.54,-0.683,-0.839,16.5115306,80.6160469
2218,Vijayawada,2015-12-01,4231,4219,4173,4390,6.46,2.531,-4.731,16.5115306,80.6160469
2219,Vijayawada,2016-03-01,4387,4501,4262,4648,6.684,2.133,5.877,16.5115306,80.6160469
2220,Vijayawada,2016-06-01,4425,4623,4340,4534,2.711,1.83,-2.453,16.5115306,80.6160469
2221,Vijayawada,2016-09-01,4568,4695,4463,4770,1.557,2.834,5.205,16.5115306,80.6160469
2222,Vijayawada,2016-12-01,4729,4646,4624,5053,-1.044,3.607,5.933,16.5115306,80.6160469
2223,Vijayawada,2017-03-01,4781,4604,4686,5137,-0.904,1.341,1.662,16.5115306,80.6160469
2224,Vijayawada,2017-06-01,4654,4532,4534,5041,-1.564,-3.244,-1.869,16.5115306,80.6160469
2225,Vijayawada,2017-09-01,4592,4611,4420,5036,1.743,-2.514,-0.099,16.5115306,80.6160469
2226,Vijayawada,2017-12-01,4587,4635,4422,4995,0.52,0.045,-0.814,16.5115306,80.6160469
2227,Vijayawada,2018-03-01,4601,4780,4446,4908,3.128,0.543,-1.742,16.5115306,80.6160469
2228,Vijayawada,2018-06-01,4586,4903,4415,4854,2.573,-0.697,-1.1,16.5115306,80.6160469
2229,Vijayawada,2018-09-01,4614,4830,4477,4846,-1.489,1.404,-0.165,16.5115306,80.6160469
2230,Vijayawada,2018-12-01,4580,4775,4448,4814,-1.139,-0.648,-0.66,16.5115306,80.6160469
2231,Vijayawada,2019-03-01,4574,4732,4433,4855,-0.901,-0.337,0.852,16.5115306,80.6160469
2232,Vijayawada,2019-06-01,4612,4635,4500,4894,-2.05,1.511,0.803,16.5115306,80.6160469
2233,Vijayawada,2019-09-01,4580,4592,4462,4887,-0.928,-0.844,-0.143,16.5115306,80.6160469
2234,Vijayawada,2019-12-01,4594,4549,4469,4949,-0.936,0.157,1.269,16.5115306,80.6160469
2235,Vijayawada,2020-03-01,4575,4381,4457,5001,-3.693,-0.269,1.051,16.5115306,80.6160469
2236,Vijayawada,2020-06-01,4549,4273,4394,5124,-2.465,-1.414,2.46,16.5115306,80.6160469
2237,Vijayawada,2020-09-01,4591,4220,4428,5240,-1.24,0.774,2.264,16.5115306,80.6160469
2238,Vijayawada,2020-12-01,4606,4133,4416,5386,-2.062,-0.271,2.786,16.5115306,80.6160469
2239,Vijayawada,2021-03-01,4629,4223,4474,5277,2.178,1.313,-2.024,16.5115306,80.6160469
2240,Vijayawada,2021-06-01,4612,4246,4444,5273,0.545,-0.671,-0.076,16.5115306,80.6160469
2241,Vijayawada,2021-09-01,4623,4083,4482,5314,-3.839,0.855,0.778,16.5115306,80.6160469
2242,Vijayawada,2021-12-01,4609,3829,4554,5215,-6.221,1.606,-1.863,16.5115306,80.6160469
2243,Vijayawada,2022-03-01,4663,3796,4593,5359,-0.862,0.856,2.761,16.5115306,80.6160469
2244,Vijayawada,2022-06-01,4716,3891,4644,5391,2.503,1.11,0.597,16.5115306,80.6160469
2245,Vijayawada,2022-09-01,4767,4039,4673,5443,3.804,0.624,0.965,16.5115306,80.6160469
2246,Vijayawada,2022-12-01,4866,4397,4696,5595,8.864,0.492,2.793,16.5115306,80.6160469
2247,Vijayawada,2023-03-01,4876,4517,4658,5664,2.729,-0.809,1.233,16.5115306,80.6160469
2248,Vijayawada,2023-06-01,4881,4570,4686,5582,1.173,0.601,-1.448,16.5115306,80.6160469
2249,Vijayawada,2023-09-01,4913,4583,4726,5603,0.284,0.854,0.376,16.5115306,80.6160469
2250,Vijayawada,2023-12-01,4919,4629,4742,5559,1.004,0.339,-0.785,16.5115306,80.6160469
2251,Vijayawada,2024-03-01,5003,4686,4847,5604,1.231,2.214,0.809,16.5115306,80.6160469
2252,Vijayawada,2024-06-01,5065,4733,4886,5734,1.003,0.805,2.32,16.5115306,80.6160469
2253,Vijayawada,2024-09-01,5162,4935,4908,5966,4.268,0.45,4.046,16.5115306,80.6160469
2254,Vizag,2013-06-01,2817,2825,2613,3435,,,,17.6935526,83.2921297
2255,Vizag,2013-09-01,2828,2864,2627,3425,1.381,0.536,-0.291,17.6935526,83.2921297
2256,Vizag,2013-12-01,2830,2825,2667,3332,-1.362,1.523,-2.715,17.6935526,83.2921297
2257,Vizag,2014-03-01,2825,2850,2682,3247,0.885,0.562,-2.551,17.6935526,83.2921297
2258,Vizag,2014-06-01,2834,2827,2708,3222,-0.807,0.969,-0.77,17.6935526,83.2921297
2259,Vizag,2014-09-01,2864,2947,2732,3224,4.245,0.886,0.062,17.6935526,83.2921297
2260,Vizag,2014-12-01,2914,3154,2736,3325,7.024,0.146,3.133,17.6935526,83.2921297
