city,quarter,composite,onebhk,twobhk,threebhk,%change_onebhk,%change_twobhk,%change_threebhk
Kanpur,2018-09-01,4387,4011,4502,4735,3.077,-0.917,6.064
Kanpur,2018-12-01,4352,3960,4574,4411,-0.424,-1.599,-9.546
Kanpur,2019-03-01,4508,4108,4741,4553,5.354,5.028,-2.97
Kanpur,2019-06-01,4633,4398,4813,4532,12.926,7.171,-7.314
Kanpur,2019-09-01,4683,4391,4860,4693,8.64,7.438,-0.927
Kanpur,2019-12-01,4740,4697,4776,4710,16.784,4.156,6.371
Kanpur,2020-03-01,4771,4801,4778,4695,14.754,0.775,3.015
Kanpur,2020-06-01,4823,4744,4868,4833,7.207,1.151,6.411
Kanpur,2020-09-01,4864,4853,4980,4544,9.739,2.465,-3.083
Kanpur,2020-12-01,4911,4581,5182,4712,-2.39,8.153,0.044
Kanpur,2021-03-01,4972,4638,5292,4635,-3.558,9.919,-1.273
Kanpur,2021-06-01,4976,4576,5332,4652,-3.622,8.768,-3.905
Kanpur,2021-09-01,5094,4604,5375,5158,-5.441,7.408,13.199
Kanpur,2021-12-01,5249,4814,5484,5347,5.061,5.619,12.311
Kanpur,2022-03-01,5290,4831,5517,5456,4.009,4.103,15.354
Kanpur,2022-06-01,5379,4973,5547,5625,8.218,3.897,17.834
Kanpur,2022-09-01,5468,5055,5631,5741,9.069,4.615,10.364
Kanpur,2022-12-01,5466,4962,5651,5840,2.928,2.966,8.587
Kanpur,2023-03-01,5531,4911,5729,6080,1.612,3.752,10.685
Kanpur,2023-06-01,5502,4863,5788,5827,-2.24,4.207,3.322
Kanpur,2023-09-01,5462,4738,5790,5811,-6.519,2.747,1.201
Kanpur,2023-12-01,5509,4878,5837,5688,-1.773,3.212,-2.616
Kanpur,2024-03-01,5575,4933,5917,5733,0.451,3.221,-6.101
Kanpur,2024-06-01,5689,5066,5995,5923,4.115,3.498,1.675
Kanpur,2024-09-01,5872,5362,6180,5893,12.317,6.505,1.384
Kochi,2013-06-01,4114,4077,3934,4369,NULL,NULL,NULL
Kochi,2013-09-01,4200,4248,3920,4573,NULL,NULL,NULL
Kochi,2013-12-01,4288,4529,3920,4735,NULL,NULL,NULL
Kochi,2014-03-01,4463,4525,3996,5089,NULL,NULL,NULL
Kochi,2014-06-01,4511,4469,4082,5108,8.663,3.704,14.522
Kochi,2014-09-01,4634,4287,4317,5149,0.873,9.726,11.276
Kochi,2014-12-01,4666,4203,4400,5136,-7.604,11.119,7.788
Kochi,2015-03-01,4678,4334,4416,5117,-4.544,9.545,0.545
Kochi,2015-06-01,4717,4447,4413,5196,-0.508,7.495,1.72
Kochi,2015-09-01,4770,4472,4422,5315,4.16,2.379,3.195
Kochi,2015-12-01,4848,4617,4446,5451,9.258,1.04,5.927
Kochi,2016-03-01,5053,4678,4831,5445,7.451,9.334,6.017
Kochi,2016-06-01,5217,4814,5096,5475,7.845,14.138,5.124
Kochi,2016-09-01,5456,4909,5363,5709,9.078,18.465,7.196
Kochi,2016-12-01,5602,5110,5511,5840,10.043,19.858,6.814
Kochi,2017-03-01,5695,5374,5517,6014,13.62,12.448,9.743
Kochi,2017-06-01,5905,5138,5581,6525,6.029,8.791,17.459
Kochi,2017-09-01,5733,5076,5440,6287,3.25,1.38,8.858
Kochi,2017-12-01,5828,4990,5545,6410,-2.364,0.625,9.066
Kochi,2018-03-01,5692,5025,5377,6277,-6.994,-2.525,4.103
Kochi,2018-06-01,5708,5104,5366,6314,-0.677,-3.999,-3.361
Kochi,2018-09-01,5796,5152,5365,6534,1.489,-1.398,3.912
Kochi,2018-12-01,5759,4965,5338,6520,-0.485,-3.858,1.684
Kochi,2019-03-01,5889,4911,5410,6770,-2.296,0.618,7.561
Kochi,2019-06-01,5969,5062,5499,6821,-0.855,2.458,7.489
Kochi,2019-09-01,6160,5297,5756,6913,2.864,7.11,5.556
Kochi,2019-12-01,6330,5734,5812,7177,14.518,8.235,9.504
Kochi,2020-03-01,6501,5844,5903,7471,16.271,8.482,9.767
Kochi,2020-06-01,6604,5730,5922,7741,11.431,7.166,12.314
Kochi,2020-09-01,6690,5767,5712,8241,8.202,-0.743,17.155
Kochi,2020-12-01,6843,5994,5882,8356,4.508,1.225,14.307
Kochi,2021-03-01,6871,6028,6010,8244,3.07,1.819,9.251
Kochi,2021-06-01,6893,6262,6013,8245,8.825,1.514,6.114
Kochi,2021-09-01,6949,6187,6147,8223,6.707,7.234,-0.218
Kochi,2021-12-01,6871,6648,6104,7971,10.571,3.612,-4.682
Kochi,2022-03-01,6877,6507,6026,8126,7.205,0.262,-1.48
Kochi,2022-06-01,6983,6185,6163,8290,-1.183,2.489,0.554
Kochi,2022-09-01,7491,10605,6479,8157,71.431,5.387,-0.796
Kochi,2022-12-01,7969,12703,6797,8482,57.096,10.696,6.265
Kochi,2023-03-01,7802,11245,6976,8140,37.298,13.977,0.165
Kochi,2023-06-01,7698,10666,7047,7904,39.849,12.672,-4.742
Kochi,2023-09-01,7557,9354,6993,7916,-11.729,7.294,-3.049
Kochi,2023-12-01,7396,7884,6828,8062,-51.518,0.443,-5.306
Kochi,2024-03-01,7504,8449,6688,8404,-35.464,-4.218,3.275
Kochi,2024-06-01,7842,8995,6703,9134,-19.777,-5.144,14.636
Kochi,2024-09-01,7839,9021,6597,9266,-3.702,-5.908,14.78
Kolkata,2013-06-01,4370,3619,4047,6616,NULL,NULL,NULL
Kolkata,2013-09-01,4558,3847,4157,6944,NULL,NULL,NULL
Kolkata,2013-12-01,4653,3892,4273,7070,NULL,NULL,NULL
Kolkata,2014-03-01,4775,4024,4339,7329,NULL,NULL,NULL
Kolkata,2014-06-01,4951,4176,4510,7562,13.842,10.671,12.908
Kolkata,2014-09-01,4999,4186,4589,7596,8.118,9.579,8.622
Kolkata,2014-12-01,5105,4273,4680,7778,9.102,8.869,9.321
Kolkata,2015-03-01,5138,4351,4687,7796,7.653,7.436,6.004
Kolkata,2015-06-01,5236,4377,4748,8129,4.62,5.078,7.273
Kolkata,2015-09-01,5264,4407,4749,8224,5.049,3.37,7.725
Kolkata,2015-12-01,5298,4493,4816,8073,4.992,2.864,3.587
Kolkata,2016-03-01,5356,4571,4904,8011,4.897,4.506,2.663
Kolkata,2016-06-01,5468,4660,5054,8063,6.191,6.24,-0.824
Kolkata,2016-09-01,5631,4722,5232,8371,6.76,9.557,1.823
Kolkata,2016-12-01,5755,4722,5292,8897,4.85,9.098,9.844
Kolkata,2017-03-01,5832,4637,5359,9295,1.398,8.598,14.432
Kolkata,2017-06-01,5569,4380,5072,9090,-6.038,0.336,11.049
Kolkata,2017-09-01,5473,4323,5000,8853,-9.11,-4.574,5.303
Kolkata,2017-12-01,5566,4385,5050,9120,-7.796,-4.84,2.519
Kolkata,2018-03-01,5559,4405,5050,9045,-5.291,-6.119,-2.741
Kolkata,2018-06-01,5679,4518,5139,9263,3.133,1.327,1.913
Kolkata,2018-09-01,5763,4637,5192,9367,6.95,3.736,5.549
Kolkata,2018-12-01,5736,4644,5218,9136,5.586,3.236,0.171
Kolkata,2019-03-01,5830,4668,5314,9352,5.663,5.059,3.36
Kolkata,2019-06-01,5921,4744,5434,9392,4.841,5.551,1.379
Kolkata,2019-09-01,5986,4769,5546,9402,2.782,6.515,0.373
Kolkata,2019-12-01,6097,4838,5638,9637,4.068,7.573,5.329
Kolkata,2020-03-01,6269,5000,5831,9774,6.862,9.17,4.379
Kolkata,2020-06-01,6286,5011,5841,9821,5.34,6.98,4.389
Kolkata,2020-09-01,6389,4941,5878,10422,3.432,5.684,10.386
Kolkata,2020-12-01,6420,4897,5851,10745,1.194,3.624,10.631
Kolkata,2021-03-01,6443,4884,5857,10877,-2.369,0.444,10.265
Kolkata,2021-06-01,6387,4914,5818,10619,-1.986,-0.393,7.337
Kolkata,2021-09-01,6436,5024,5866,10559,1.689,-0.206,1.29
Kolkata,2021-12-01,6514,5107,5984,10517,4.18,2.267,-2.159
Kolkata,2022-03-01,6569,5163,6078,10466,5.463,3.693,-3.908
Kolkata,2022-06-01,6769,5191,6271,10998,5.365,7.453,3.621
Kolkata,2022-09-01,6855,5191,6385,11167,3.217,8.276,5.528
Kolkata,2022-12-01,7014,5293,6542,11436,3.583,8.739,8.23
Kolkata,2023-03-01,7310,5512,6717,12201,6.594,9.768,15.171
Kolkata,2023-06-01,7279,5592,6699,11931,7.275,6.372,7.647
Kolkata,2023-09-01,7479,5728,6936,12149,9.603,8.225,8.231
Kolkata,2023-12-01,7518,5782,7032,12006,8.537,7.065,4.692
Kolkata,2024-03-01,7580,5766,7179,11979,4.393,6.57,-1.849
Kolkata,2024-06-01,7859,5901,7432,12588,5.359,10.21,5.485
Kolkata,2024-09-01,7932,5963,7487,12732,3.982,7.414,4.631
Lucknow,2013-06-01,3323,3011,3181,3727,NULL,NULL,NULL
Lucknow,2013-09-01,3502,3051,3289,4099,NULL,NULL,NULL
Lucknow,2013-12-01,3621,3054,3508,4157,NULL,NULL,NULL
Lucknow,2014-03-01,3758,3475,3662,4079,NULL,NULL,NULL
Lucknow,2014-06-01,3755,3742,3710,3825,21.036,14.446,2.403
Lucknow,2014-09-01,3698,3716,3732,3638,17.771,11.941,-12.052
Lucknow,2014-12-01,3687,3813,3707,3574,20.425,5.332,-16.025
Lucknow,2015-03-01,3687,3794,3731,3554,8.366,1.861,-14.689
Lucknow,2015-06-01,3732,3718,3761,3703,-0.633,1.367,-3.433
Lucknow,2015-09-01,3792,3774,3738,3880,1.56,0.16,6.535
Lucknow,2015-12-01,3899,3891,3809,4030,2.067,2.729,11.753
Lucknow,2016-03-01,3983,3953,3868,4162,4.086,3.597,15.087
Lucknow,2016-06-01,4077,4047,3965,4251,8.323,5.274,13.167
Lucknow,2016-09-01,4226,4074,4183,4388,7.413,11.223,11.95
Lucknow,2016-12-01,4276,4014,4292,4428,3.019,11.547,9.07
Lucknow,2017-03-01,4313,4054,4393,4375,2.516,12.232,4.81
Lucknow,2017-06-01,4319,3995,4472,4324,-1.283,11.541,1.669
Lucknow,2017-09-01,4229,3910,4368,4249,-4.105,4.137,-3.215
Lucknow,2017-12-01,4167,3819,4320,4187,-4.987,0.641,-5.672
Lucknow,2018-03-01,4264,3886,4388,4344,-4.399,-0.116,-0.74
Lucknow,2018-06-01,4321,3948,4436,4410,-1.209,-0.82,1.98
Lucknow,2018-09-01,4399,4020,4496,4518,2.786,2.885,6.1
Lucknow,2018-12-01,4422,4211,4502,4451,9.751,4.048,5.843
Lucknow,2019-03-01,4442,4266,4502,4476,9.024,2.532,2.966
Lucknow,2019-06-01,4501,4342,4527,4570,9.236,2.021,3.575
Lucknow,2019-09-01,4622,4554,4637,4648,12.298,3.115,2.845
Lucknow,2019-12-01,4857,4649,4838,5021,9.618,7.246,12.263
Lucknow,2020-03-01,4841,4628,4852,4968,7.787,7.234,9.799
Lucknow,2020-06-01,4879,4812,4884,4918,10.156,7.358,7.005
Lucknow,2020-09-01,4838,4647,4844,4955,1.933,4.238,6.242
Lucknow,2020-12-01,4802,4524,4809,4978,-2.69,-0.599,-0.868
Lucknow,2021-03-01,4736,4119,4825,5024,-11.251,-0.561,1.125
Lucknow,2021-06-01,4773,4119,4872,5072,-16.824,-0.249,3.065
Lucknow,2021-09-01,4868,4284,4958,5132,-8.813,2.34,3.49
Lucknow,2021-12-01,4905,4205,5072,5142,-7.446,5.305,3.196
Lucknow,2022-03-01,5174,4534,5350,5357,9.869,10.351,6.476
Lucknow,2022-06-01,5185,4355,5378,5472,5.205,9.458,7.467
Lucknow,2022-09-01,5290,4415,5495,5590,3.008,9.985,8.37
Lucknow,2022-12-01,5385,4548,5548,5719,7.769,8.662,10.322
Lucknow,2023-03-01,5392,4584,5518,5755,1.099,3.028,6.959
Lucknow,2023-06-01,5422,4652,5560,5744,6.479,3.298,4.726
Lucknow,2023-09-01,5454,4425,5631,5894,0.215,2.446,5.292
Lucknow,2023-12-01,5579,4548,5763,6012,0,3.818,4.971
Lucknow,2024-03-01,5683,4603,5927,6064,0.418,7.097,5.14
Lucknow,2024-06-01,5833,4859,6050,6184,4.497,8.267,7.256
Lucknow,2024-09-01,6028,5322,6214,6242,18.461,9.636,5.627
Ludhiana,2013-06-01,3612,3993,3487,3402,NULL,NULL,NULL
Ludhiana,2013-09-01,3314,3279,3333,3326,NULL,NULL,NULL
Ludhiana,2013-12-01,3156,2821,3192,3417,NULL,NULL,NULL
Ludhiana,2014-03-01,3458,2895,3539,3876,NULL,NULL,NULL
Ludhiana,2014-06-01,3493,2803,3616,3982,-41.105,3.645,14.964
Ludhiana,2014-09-01,3656,2881,3872,4124,-14.199,14.906,20.04
Ludhiana,2014-12-01,4051,3574,4243,4279,26.137,27.144,20.902
Ludhiana,2015-03-01,4260,4155,4378,4232,35.255,19.774,8.32
Ludhiana,2015-06-01,4370,4536,4367,4227,41.709,17.154,5.789
Ludhiana,2015-09-01,4485,4673,4536,4265,39.506,15.205,3.336
Ludhiana,2015-12-01,4427,4483,4581,4219,19.452,7.451,-1.407
Ludhiana,2016-03-01,4404,4543,4459,4226,8.655,1.768,-0.142
Ludhiana,2016-06-01,4300,3398,4957,4432,-25.05,13.232,4.851
Ludhiana,2016-09-01,4340,3364,4922,4616,-38.523,7.787,7.92
Ludhiana,2016-12-01,4370,3280,4971,4728,-35.761,7.924,11.027
Ludhiana,2017-03-01,4480,3601,4879,4856,-28.72,8.449,13.325
Ludhiana,2017-06-01,4398,3663,4692,4752,7.359,-5.431,6.59
Ludhiana,2017-09-01,4173,3362,4586,4473,-0.055,-7.161,-3.009
Ludhiana,2017-12-01,4079,3458,4388,4318,5.294,-12.713,-9.166
Ludhiana,2018-03-01,3909,3227,4274,4143,-10.816,-13.788,-16.512
Ludhiana,2018-06-01,3877,3294,4219,4048,-11.435,-11.067,-16.993
Ludhiana,2018-09-01,3921,3191,4459,4021,-5.191,-3.01,-11.166
Ludhiana,2018-12-01,3994,3125,4727,4020,-10.436,7.603,-7.411
Ludhiana,2019-03-01,4071,3085,4730,4277,-4.544,9.647,3.333
Ludhiana,2019-06-01,4188,3127,4748,4561,-5.413,11.184,11.994
Ludhiana,2019-09-01,4410,3608,4796,4729,13.335,7.098,15.523
Ludhiana,2019-12-01,4535,3868,4581,5081,20.593,-3.044,22.436
Ludhiana,2020-03-01,4800,3913,4899,5488,21.406,3.689,23.834
Ludhiana,2020-06-01,5044,3877,5081,6047,19.167,6.797,27.077
Ludhiana,2020-09-01,5063,3820,4811,6426,5.468,0.295,28.064
Ludhiana,2020-12-01,5077,3636,5110,6326,-6.073,10.996,19.374
Ludhiana,2021-03-01,4822,3417,4732,6164,-13.641,-3.268,10.686
Ludhiana,2021-06-01,4682,3271,4759,5861,-17.735,-6.805,-3.018
Ludhiana,2021-09-01,4717,3265,4702,6025,-16.967,-2.29,-6.842
Ludhiana,2021-12-01,4896,3377,4901,6244,-7.933,-4.445,-1.361
Ludhiana,2022-03-01,4991,3387,5083,6326,-0.888,7.162,2.594
Ludhiana,2022-06-01,5128,3629,5207,6382,10.57,8.814,8.236
Ludhiana,2022-09-01,4771,3623,4509,6060,9.865,-3.707,0.548
Ludhiana,2022-12-01,4346,3552,4183,5217,4.83,-15.924,-16.947
Ludhiana,2023-03-01,4346,3778,4099,5105,11.008,-23.524,-23.404
Ludhiana,2023-06-01,4151,3747,3840,4829,3.123,-33.35,-30.421
Ludhiana,2023-09-01,4174,3875,3954,4664,6.725,-14.453,-28.909
Ludhiana,2023-12-01,4356,4314,4037,4718,19.665,-3.692,-10.699
Ludhiana,2024-03-01,4247,4053,4117,4552,6.375,0.446,-11.721
Ludhiana,2024-06-01,4330,4265,4212,4507,12.781,9.036,-7.074
Ludhiana,2024-09-01,4297,4225,4325,4334,8.206,8.808,-7.322
Meerut,2013-06-01,2125,2437,1944,2256,NULL,NULL,NULL
Meerut,2013-09-01,2210,2464,2079,2269,NULL,NULL,NULL
Meerut,2013-12-01,2298,2519,2154,2441,NULL,NULL,NULL
Meerut,2014-03-01,2470,2726,2257,2787,NULL,NULL,NULL
Meerut,2014-06-01,2649,2851,2387,3201,15.187,19.628,33.907
Meerut,2014-09-01,2807,3122,2453,3490,23.08,15.668,38.144
Meerut,2014-12-01,2822,2957,2557,3480,14.029,16.429,29.771
Meerut,2015-03-01,2859,2960,2648,3392,7.913,15.291,17.385
Meerut,2015-06-01,2899,3026,2793,3056,5.912,15.332,-4.275
Meerut,2015-09-01,2886,2961,2858,2865,-5.321,14.501,-20.452
Meerut,2015-12-01,2970,3098,2921,2942,4.762,12.736,-18.778
Meerut,2016-03-01,3045,3121,3026,2999,5.197,12.941,-13.358
Meerut,2016-06-01,3138,3207,3145,3017,5.799,11.633,-1.3
Meerut,2016-09-01,3218,3279,3247,3039,9.916,12.369,5.767
Meerut,2016-12-01,3310,3336,3367,3090,7.258,13.736,4.87
Meerut,2017-03-01,3390,3710,3356,3042,17.656,9.801,1.392
Meerut,2017-06-01,3303,3647,3237,3024,11.86,2.741,0.23
Meerut,2017-09-01,3189,3435,3134,3018,4.277,-3.491,-0.694
Meerut,2017-12-01,3167,3339,3139,3012,0.087,-7.275,-2.584
Meerut,2018-03-01,3199,3321,3171,3112,-11.65,-5.894,2.324
Meerut,2018-06-01,3236,3331,3199,3221,-9.515,-1.198,6.33
Meerut,2018-09-01,3328,3468,3248,3383,0.991,3.564,11.332
Meerut,2018-12-01,3375,3548,3263,3487,6.027,3.818,14.041
Meerut,2019-03-01,3403,3567,3269,3598,6.933,3.003,13.937
Meerut,2019-06-01,3447,3723,3274,3606,10.99,2.294,10.7
Meerut,2019-09-01,3413,3661,3274,3507,5.184,0.794,3.439
Meerut,2019-12-01,3397,3634,3280,3435,2.349,0.519,-1.483
Meerut,2020-03-01,3360,3631,3241,3354,1.761,-0.854,-7.103
Meerut,2020-06-01,3365,3580,3273,3357,-3.938,-0.031,-7.424
Meerut,2020-09-01,3444,3545,3316,3708,-3.24,1.283,5.987
Meerut,2020-12-01,3466,3515,3415,3555,-3.357,4.071,3.236
Meerut,2021-03-01,3545,3637,3531,3459,0.171,8.492,2.954
Meerut,2021-06-01,3533,3608,3530,3433,0.77,7.278,2.197
Meerut,2021-09-01,3661,3806,3614,3605,7.234,8.442,-3
Meerut,2021-12-01,3771,3953,3688,3779,11.508,7.554,6.214
Meerut,2022-03-01,3792,3996,3694,3817,9.082,4.42,9.473
Meerut,2022-06-01,3826,3998,3746,3839,9.76,5.847,10.637
Meerut,2022-09-01,3901,4005,3848,3924,4.977,6.247,8.309
Meerut,2022-12-01,3985,4181,3876,4053,5.693,4.886,6.983
Meerut,2023-03-01,4095,4231,3974,4290,5.621,7.224,11.67
Meerut,2023-06-01,4135,4345,4010,4238,8.201,6.643,9.301
Meerut,2023-09-01,4169,4465,4010,4254,10.587,4.04,7.787
Meerut,2023-12-01,4184,4372,4121,4120,4.278,6.11,1.575
Meerut,2024-03-01,4258,4464,4216,4097,5.329,5.872,-4.684
Meerut,2024-06-01,4417,4569,4352,4407,5.018,8.112,4.125
Meerut,2024-09-01,4406,4441,4411,4338,-0.525,9.214,1.906
"Mira Bhayander",2013-06-01,7882,7914,7679,8603,NULL,NULL,NULL
"Mira Bhayander",2013-09-01,8221,8263,7981,8603,NULL,NULL,NULL
"Mira Bhayander",2013-12-01,8123,8124,8087,8825,NULL,NULL,NULL
"Mira Bhayander",2014-03-01,8249,8229,8314,9060,NULL,NULL,NULL
"Mira Bhayander",2014-06-01,8320,8254,8617,9420,4.132,11.282,9.018
"Mira Bhayander",2014-09-01,8446,8370,8816,8956,1.296,9.69,3.747
"Mira Bhayander",2014-12-01,8753,8665,9057,12259,6.464,11.003,38.343
"Mira Bhayander",2015-03-01,8896,8834,9134,10774,6.982,9.054,13.982
"Mira Bhayander",2015-06-01,9103,9057,9284,10390,9.09,7.302,9.003
"Mira Bhayander",2015-09-01,9197,9148,9388,10684,8.59,6.161,16.631
"Mira Bhayander",2015-12-01,9335,9337,9338,8963,7.346,2.993,-30.85
"Mira Bhayander",2016-03-01,9594,9603,9529,9926,8.236,4.23,-9.461
"Mira Bhayander",2016-06-01,9710,9739,9518,10721,7.102,2.456,3.335
"Mira Bhayander",2016-09-01,9803,9810,9715,10985,6.797,3.436,2.808
"Mira Bhayander",2016-12-01,9864,9867,9772,11505,5.403,4.467,23.141
"Mira Bhayander",2017-03-01,9885,9902,9743,11120,3.03,2.19,10.378
"Mira Bhayander",2017-06-01,9999,10027,9823,10560,2.909,3.13,-1.448
"Mira Bhayander",2017-09-01,10008,10026,9861,11108,2.154,1.486,1.165
"Mira Bhayander",2017-12-01,10059,10062,10022,10524,1.945,2.535,-8.831
"Mira Bhayander",2018-03-01,10135,10121,10176,10855,2.177,4.32,-2.518
"Mira Bhayander",2018-06-01,10300,10286,10336,11123,2.559,5.041,5.187
"Mira Bhayander",2018-09-01,10531,10541,10453,11162,5.007,5.728,0.485
"Mira Bhayander",2018-12-01,10767,10798,10585,11125,6.982,5.386,5.384
"Mira Bhayander",2019-03-01,10894,10929,10719,10720,7.483,5.13,-1.213
"Mira Bhayander",2019-06-01,10924,10949,10847,9699,6.066,4.767,-13.284
"Mira Bhayander",2019-09-01,11137,11177,11007,9368,5.809,5.107,-18.497
"Mira Bhayander",2019-12-01,11091,11070,11259,9728,2.434,6.123,-14.912
"Mira Bhayander",2020-03-01,11254,11212,11510,10392,2.556,7.025,-3.372
"Mira Bhayander",2020-06-01,11380,11323,11659,11695,3.336,7.055,19.207
"Mira Bhayander",2020-09-01,11288,11202,11726,11477,0.221,6.167,18.033
"Mira Bhayander",2020-12-01,11668,11742,11295,11448,5.999,0.307,14.986
"Mira Bhayander",2021-03-01,11667,11752,11245,11142,4.599,-2.346,6.551
"Mira Bhayander",2021-06-01,11821,11926,11289,11588,5.131,-3.29,-0.96
"Mira Bhayander",2021-09-01,11779,11866,11323,11862,5.568,-3.57,3.322
"Mira Bhayander",2021-12-01,11694,11713,11603,11610,-0.244,2.72,1.366
"Mira Bhayander",2022-03-01,11820,11790,11977,11763,0.324,6.309,5.349
"Mira Bhayander",2022-06-01,11814,11731,12266,11340,-1.654,8.157,-2.108
"Mira Bhayander",2022-09-01,11955,11836,12593,11580,-0.256,10.354,-2.487
"Mira Bhayander",2022-12-01,12167,12002,13034,12122,2.442,11.363,4.421
"Mira Bhayander",2023-03-01,12235,12076,13068,12124,2.383,8.37,2.978
"Mira Bhayander",2023-06-01,12321,12166,13147,11952,3.602,6.742,5.048
"Mira Bhayander",2023-09-01,12555,12429,13211,12570,4.874,4.701,8.283
"Mira Bhayander",2023-12-01,12744,12645,13282,12289,5.173,1.877,1.329
"Mira Bhayander",2024-03-01,13156,13063,13661,12728,7.805,4.465,4.915
"Mira Bhayander",2024-06-01,13486,13403,13930,13264,9.469,5.732,10.308
"Mira Bhayander",2024-09-01,13753,13688,14171,11985,9.393,6.892,-4.41
Mumbai,2013-06-01,16353,15531,16398,20552,NULL,NULL,NULL
Mumbai,2013-09-01,16857,16085,17104,20107,NULL,NULL,NULL
Mumbai,2013-12-01,17084,16377,17255,20251,NULL,NULL,NULL
Mumbai,2014-03-01,17496,16856,17680,20263,NULL,NULL,NULL
Mumbai,2014-06-01,17739,17114,17915,20455,9.391,8.58,-0.479
Mumbai,2014-09-01,17997,17403,18014,21089,7.701,5.08,4.801
Mumbai,2014-12-01,18325,17688,18372,21540,7.533,6.201,6.112
Mumbai,2015-03-01,18590,17823,18640,22484,5.467,5.225,10.311
Mumbai,2015-06-01,18769,17994,18909,22396,4.937,5.333,8.633
Mumbai,2015-09-01,19296,18340,19605,23316,5.207,8.414,9.944
Mumbai,2015-12-01,19767,18678,20277,23807,5.398,9.717,9.723
Mumbai,2016-03-01,20424,19343,21021,24129,8.138,11.742,6.91
Mumbai,2016-06-01,21028,19870,21619,25162,9.699,12.892,11.463
Mumbai,2016-09-01,21357,20035,22082,25909,8.53,11.458,10.305
Mumbai,2016-12-01,21511,20207,22093,26457,7.632,8.224,10.228
Mumbai,2017-03-01,21707,20147,22398,27633,3.979,6.233,13.244
Mumbai,2017-06-01,21909,20047,22769,28867,0.879,5.134,13.408
Mumbai,2017-09-01,21841,19992,22742,28590,-0.214,2.899,9.287
Mumbai,2017-12-01,22367,20463,23495,28642,1.281,6.165,7.643
Mumbai,2018-03-01,22611,20744,23722,28747,2.917,5.635,3.889
Mumbai,2018-06-01,22926,21113,24134,28453,5.139,5.754,-1.44
Mumbai,2018-09-01,23466,21660,24673,28961,7.9,8.001,1.304
Mumbai,2018-12-01,23618,21801,24750,29417,6.177,5.087,2.676
Mumbai,2019-03-01,23609,21686,24844,29625,4.321,4.533,2.985
Mumbai,2019-06-01,23667,21708,24819,30153,2.744,2.757,5.738
Mumbai,2019-09-01,23995,21976,25176,30701,1.456,2.027,5.771
Mumbai,2019-12-01,24347,21954,25935,31662,0.696,4.707,7.312
Mumbai,2020-03-01,24767,22344,26386,32132,2.997,5.946,7.918
Mumbai,2020-06-01,25130,22624,26954,32243,4.1,8.091,6.504
Mumbai,2020-09-01,24239,21931,26056,30328,-0.199,3.265,-1.157
Mumbai,2020-12-01,23958,22153,25075,29752,0.907,-3.301,-6.298
Mumbai,2021-03-01,23629,22018,24412,29512,-1.472,-7.872,-8.806
Mumbai,2021-06-01,23640,21881,24628,29617,-3.375,-9.528,-8.898
Mumbai,2021-09-01,23826,22046,24737,30173,0.526,-5.356,-0.523
Mumbai,2021-12-01,23757,22071,24492,30204,-0.372,-2.357,1.498
Mumbai,2022-03-01,24045,22349,24812,30433,1.5,1.633,3.049
Mumbai,2022-06-01,24259,22672,24846,30676,3.539,0.879,3.48
Mumbai,2022-09-01,24459,22821,25023,31220,3.418,1.151,3.413
Mumbai,2022-12-01,24708,22923,25457,31628,3.733,3.856,4.561
Mumbai,2023-03-01,24865,22954,25742,32022,2.639,3.653,5.024
Mumbai,2023-06-01,25032,23044,26013,32245,1.621,4.533,4.9
Mumbai,2023-09-01,25352,23245,26592,32324,1.84,6.032,3.424
Mumbai,2023-12-01,25453,23151,26905,32745,0.981,5.445,3.456
Mumbai,2024-03-01,25856,23485,27506,32847,2.294,6.556,2.519
Mumbai,2024-06-01,26191,23855,27977,32540,3.453,7.14,0.898
Mumbai,2024-09-01,26364,24179,28398,31069,3.915,6.455,-3.857
Nagpur,2013-06-01,4381,4478,3854,6685,NULL,NULL,NULL
Nagpur,2013-09-01,4461,4545,3929,6918,NULL,NULL,NULL
Nagpur,2013-12-01,4374,4448,3841,6918,NULL,NULL,NULL
Nagpur,2014-03-01,4424,4401,4090,6620,NULL,NULL,NULL
Nagpur,2014-06-01,4459,4507,4139,5946,0.659,6.968,-11.163
Nagpur,2014-09-01,4522,4634,4205,5447,1.975,6.668,-24.739
Nagpur,2014-12-01,4620,4822,4243,5127,8.071,9.56,-32.88
Nagpur,2015-03-01,4652,4928,4182,5060,10.929,2.168,-30.427
Nagpur,2015-06-01,4726,4997,4206,5484,9.943,1.602,-9.13
Nagpur,2015-09-01,4751,5037,4202,5535,8.065,-0.071,1.605
Nagpur,2015-12-01,4866,5149,4264,5993,6.492,0.5,15.646
Nagpur,2016-03-01,4944,5214,4414,5759,5.554,5.441,11.664
Nagpur,2016-06-01,5087,5369,4546,5874,7.135,7.703,6.772
Nagpur,2016-09-01,5261,5506,4751,6171,8.735,12.077,10.827
Nagpur,2016-12-01,5379,5580,4982,6007,7.828,15.113,0.227
Nagpur,2017-03-01,5567,5785,5077,6587,10.233,13.308,13.784
Nagpur,2017-06-01,5568,5826,5149,5816,7.9,11.877,-0.881
Nagpur,2017-09-01,5476,5771,5041,5508,4.549,5.632,-11.4
Nagpur,2017-12-01,5587,5911,5098,5696,5.736,2.301,-5.646
Nagpur,2018-03-01,5599,5869,5088,6296,1.421,0.216,-5.109
